name,arrondissement,address,url,latitude,longitude,lambert93_x,lambert93_y
Zelal,17,"Zelal, 152 Avenue de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/zelal-paris-17.html,48.891188,2.319408,650096.186,6865901.428
Casse Croute Grec - Chez Copain,5,"Casse Croute Grec - Chez Copain, 4 rue de l'Ecole Polytechnique - 75005 Paris 05",https://www.kebab-frites.com/kebab/casse-croute-grec-paris-05.html,48.847518,2.348202,652167.349,6861027.839
Streaters,20,"Streaters, 39 Rue Des Pyrénées - 75020 Paris 20",https://www.kebab-frites.com/kebab/streaters-paris-20.html,48.8506041,2.4062394,656428.960,6861337.394
Mondial Kebab,17,"Mondial Kebab, 190 Avenue de clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/mondial-kebab-paris-17.html,48.893522,2.315358,649801.481,6866163.523
Le Bosphore,20,"Le Bosphore, 35 rue d'avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/le-bosphore-paris-20.html,48.851899,2.401111,656053.729,6861484.218
La Voie Lactée,5,"La Voie Lactée, 3 rue des ecoles - 75005 Paris 05",https://www.kebab-frites.com/kebab/la-voie-lactee-paris-05.html,48.847501,2.35227,652465.859,6861023.492
Easy Food,9,"Easy Food, 18 rue gérando - 75009 Paris 09",https://www.kebab-frites.com/kebab/easy-food-paris-09.html,48.882825,2.346445,652070.907,6864954.763
L'atelier Dürüm,18,"L'atelier Dürüm, 41 rue de Clignancourt - 75018 Paris 18",https://www.kebab-frites.com/kebab/latelier-durum-paris-18.html,48.886335,2.34743,652146.367,6865344.457
Impact Berliner Kebap,11,"Impact Berliner Kebap, 119 Rue du Chemin Vert - 75011 Paris 11",https://www.kebab-frites.com/kebab/impact-berliner-kebap-paris-11.html,48.8618058,2.3829859,654732.350,6862596.011
Restaurant Bodrum,12,"Restaurant Bodrum, 1 Rue Abel - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-bodrum-paris-12.html,48.846178,2.37437,654086.484,6860863.310
Istanbul Lyon,12,"Istanbul Lyon, 4 rue michel chasles - 75012 Paris 12",https://www.kebab-frites.com/kebab/istanbul-lyon-paris-12.html,48.846342,2.374033,654061.897,6860881.741
Le Nilu's,12,"Le Nilu's, 192 rue Faubourg Saint Antoine - 75012 Paris 12",https://www.kebab-frites.com/kebab/le-nilus-paris-12.html,48.850086,2.383757,654778.751,6861292.426
Doner King,17,"Doner King, 141 avenue de Villiers - 75017 Paris 17",https://www.kebab-frites.com/kebab/doner-king-paris-17.html,48.88538,2.292624,648126.538,6865272.876
Paristanbul Gare De L'est,10,116 Rue du Faubourg Saint-Martin - 75010 Paris 10,https://www.kebab-frites.com/kebab/paristanbul-gare-de-l-39est-paris-10.html,48.8739548,2.3585496,652950.577,6863961.175
Cilgi Kebab,19,"Cilgi Kebab, 71 Rue De Belleville - 75019 Paris 19",https://www.kebab-frites.com/kebab/cilgi-kebab-paris-19.html,48.873564,2.38318,654756.803,6863903.326
Aux Délices De La Chapelle,18,"Aux Délices De La Chapelle, 87 rue de la chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/aux-delices-de-la-chapelle-paris-18.html,48.897611,2.358689,652982.166,6866591.526
Restaurant Adana,19,"Restaurant Adana, 190 Rue de Crimée - 75019 Paris 19",https://www.kebab-frites.com/kebab/restaurant-adana-paris-19.html,48.891299,2.376221,654261.956,6865879.364
Naan Stop,12,"Naan Stop, 260 rue de charenton - 75012 Paris 12",https://www.kebab-frites.com/kebab/naan-stop-paris-12.html,48.8374308,2.3909178,655293.361,6859881.212
Cristal Doner,12,"Cristal Doner, 80 Boulevard Diderot - 75012 Paris 12",https://www.kebab-frites.com/kebab/cristal-doner-paris-12.html,48.846732,2.382755,654702.308,6860920.067
Le Mimosa,15,"Le Mimosa, 79 rue Croix Nivert - 75015 Paris 15",https://www.kebab-frites.com/kebab/le-mimosa-paris-15.html,48.84385,2.296137,648342.984,6860652.794
Anatolie Durum,5,"Anatolie Durum, 9 Rue De La Harpe - 75005 Paris 05",https://www.kebab-frites.com/kebab/anatolie-durum-paris-05.html,48.852756,2.344674,651913.283,6861612.398
Buffet Dost,20,"Buffet Dost, 92 rue d'Avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/buffet-dost-paris-20.html,48.852562,2.40585,656402.024,6861555.310
Broche’et Kebab,18,"Broche’et Kebab, 60 boulevard Ornano - 75018 Paris 18",https://www.kebab-frites.com/kebab/brocheet-kebab-paris-18.html,48.895643,2.346547,652090.182,6866379.992
Firat,11,"Firat, 175 rue Saint Maur - 75011 Paris 11",https://www.kebab-frites.com/kebab/firat-paris-11.html,48.870368,2.372932,654002.315,6863553.874
Chez Ibo,10,"Chez Ibo, 218 rue Saint-Maur - 75010 Paris 10",https://www.kebab-frites.com/kebab/chez-ibo-paris-10.html,48.873659,2.370527,653828.821,6863921.214
Orient Dürüm,19,"Orient Dürüm, 4 rue mathis - 75019 Paris 19",https://www.kebab-frites.com/kebab/orient-durum-paris-19.html,48.8907391,2.3762400,654262.858,6865817.095
Restaurant Istanbul,18,"Restaurant Istanbul, 10 rue marx dormoy - 75018 Paris 18",https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-18.html,48.885414,2.359565,653035.389,6865234.761
Mangez Moi,13,"Mangez Moi, 80 Rue de Patay - 75013 Paris 13",https://www.kebab-frites.com/kebab/mangez-moi-paris-13.html,48.826424,2.373193,653982.673,6858667.558
Le Kebs,17,"Le Kebs, 35 Rue Davy - 75017 Paris 17",https://www.kebab-frites.com/kebab/le-kebs-paris-17.html,48.891544,2.32342,650390.694,6865938.485
Grill Menilmontant,20,"Grill Menilmontant, 101 rue de Ménilmontant - 75020 Paris 20",https://www.kebab-frites.com/kebab/grill-menilmontant-paris-20.html,48.8691445,2.3912099,655341.989,6863407.337
Mehmet,18,"Mehmet, 43 rue Ramey - 75018 Paris 18",https://www.kebab-frites.com/kebab/mehmet-paris-18.html,48.889603,2.345991,652043.856,6865708.713
Restaurant Kiraz,12,"Restaurant Kiraz, 24 Rue de Wattignies - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-kiraz-paris-12.html,48.83623,2.394384,655546.751,6859745.739
Basis,10,"Basis, 85 Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/basis-paris-10.html,48.873654,2.354837,652677.997,6863929.946
Köul Kebab,18,"Köul Kebab, 46 Rue Véron - 75018 Paris 18",https://www.kebab-frites.com/kebab/koul-kebab-paris-18.html,48.885372,2.334524,651199.076,6865245.275
L'atelier Du Kebab,20,"L'atelier Du Kebab, 119 Rue Pelleport - 75020 Paris 20",https://www.kebab-frites.com/kebab/l-39atelier-du-kebab-paris-20.html,48.8716086,2.3984017,655871.623,6863677.285
La Boule,2,"La Boule, 118 Rue Saint-Denis - 75002 Paris 02",https://www.kebab-frites.com/kebab/la-boule-paris-02.html,48.864512,2.350282,652335.536,6862916.164
Mac Food,11,"Mac Food, 60 Rue Du Chemin Vert - 75011 Paris 11",https://www.kebab-frites.com/kebab/mac-food-paris-11.html,48.85947300,2.37615600,654229.231,6862340.560
Kehribar Istanbul,5,"Kehribar Istanbul, 1 rue des Fossés Saint-Jacques - 75005 Paris 05",https://www.kebab-frites.com/kebab/kehribar-istanbul-paris-05.html,48.846075,2.343263,651803.570,6860870.395
Broche,2,"Broche, 49 Passage des Panoramas - 75002 Paris 02",https://www.kebab-frites.com/kebab/broche-paris-02.html,48.870959,2.341624,651706.361,6863638.282
Jubakebab,15,"Jubakebab, 125 rue Vaugirard - 75015 Paris 15",https://www.kebab-frites.com/kebab/jubakebab-paris-15.html,48.844554,2.318509,649985.515,6860716.669
Délice Jussieu,5,"Délice Jussieu, 4 rue Linné - 75005 Paris 05",https://www.kebab-frites.com/kebab/delice-jussieu-paris-05.html,48.844209,2.35499,652662.474,6860655.820
Efendi Grill House,19,"Efendi Grill House, 175 Avenue De Flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/efendi-grill-house-paris-19.html,48.894668,2.38165,654662.958,6866250.850
Le Relais de la Bastille,11,"Le Relais de la Bastille, 11 rue de la Roquette - 75011 Paris 11",https://www.kebab-frites.com/kebab/le-relais-de-la-bastille-paris-11.html,48.854133,2.371009,653846.879,6861749.793
Taksim,19,"Taksim, 170 avenue Jean Jaures - 75019 Paris 19",https://www.kebab-frites.com/kebab/taksim-paris-19.html,48.887494,2.388806,655181.447,6865449.051
Shawarma Lovers,4,"Shawarma Lovers, 79 Rue Saint-Martin, 75004 Paris - 75004 Paris 04",https://www.kebab-frites.com/kebab/shawarma-lovers-paris-04.html,48.859534,2.350488,652346.095,6862362.527
Frères Des Batignolles,18,"Frères Des Batignolles, 8 Rue de Clignancourt - 75018 Paris 18",https://www.kebab-frites.com/kebab/freres-des-batignolles-paris-18.html,48.884264,2.347228,652129.651,6865114.296
Soleil D'or,17,"Soleil D'or, 18 rue Jouffroy d'Abbans - 75017 Paris 17",https://www.kebab-frites.com/kebab/soleil-d-39or-paris-17.html,48.886544,2.311033,649477.606,6865390.369
Restaurant Burak,11,"Restaurant Burak, 81 avenue Parmentier - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-burak-paris-11.html,48.864893,2.374635,654122.412,6862944.103
Restaurant Cizbiz,11,"Restaurant Cizbiz, 3 avenue philippe auguste - 75011 Paris 11",https://www.kebab-frites.com/kebab/saray-paris-11.html,48.849616,2.394915,655597.133,6861233.834
Anatolien,3,"Anatolien, 5 Rue Aux Ours - 75003 Paris 03",https://www.kebab-frites.com/kebab/restaurant-durum-paris-03.html,48.863002,2.35201,652460.924,6862747.222
L' île De Crête,5,"L' île De Crête, 10 rue Mouffetard - 75005 Paris 05",https://www.kebab-frites.com/kebab/l-ile-de-crete-paris-05.html,48.844591,2.349151,652234.307,6860701.811
Berliner Das Original,2,"Berliner Das Original, 17 Boulevard de Bonne Nouvelle - 75002 Paris 02",https://www.kebab-frites.com/kebab/berliner-das-original-paris-02.html,48.870036,2.350218,652335.895,6863530.429
Berliner Das Original,1,"Berliner Das Original, Westfield Forum des Halles, Porte Berger - 75001 Paris 01",https://www.kebab-frites.com/kebab/berliner-das-original-paris-01-1.html,48.861443,2.346426,652049.834,6862577.251
Berliner Das Original,10,"Berliner Das Original, 25 Rue de Dunkerque - 75010 Paris 10",https://www.kebab-frites.com/kebab/berliner-das-original-paris-10.html,48.880342,2.35374,652603.621,6864674.265
Berliner Das Original,9,"Berliner Das Original, 16 Rue Joubert - 75009 Paris 09",https://www.kebab-frites.com/kebab/berliner-das-original-paris-09.html,48.874688,2.331041,650933.601,6864059.444
Berliner Das Original,5,"Berliner Das Original, 92 Boulevard Saint-Germain - 75005 Paris 05",https://www.kebab-frites.com/kebab/berliner-das-original-paris-05.html,48.851262,2.344327,651886.442,6861446.490
Berliner Das Original,1,"Berliner Das Original, 10 Rue Gomboust - 75001 Paris 01",https://www.kebab-frites.com/kebab/berliner-das-original-paris-01.html,48.867409,2.332767,651053.356,6863249.002
Restaurant Istanbul,17,"Restaurant Istanbul, 69 avenue Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-17.html,48.887734,2.324882,650494.268,6865513.918
Urfa kebab,13,"Urfa kebab, 31 Boulevard Auguste Blanqui - 75013 Paris 13",https://www.kebab-frites.com/kebab/urfa-kebab-paris-13.html,48.82992,2.35194,652425.599,6859068.868
Galerie kebab,9,"Galerie kebab, 8 Rue Joubert - 75009 Paris 09",https://www.kebab-frites.com/kebab/galerie-kebab-paris-09.html,48.87467,2.331697,650981.699,6864057.035
Au p'tit grec,5,"Au p'tit grec, 68 rue Mouffetard - 75005 Paris 05",https://www.kebab-frites.com/kebab/au-ptit-grec-paris-05.html,48.842778,2.349607,652266.112,6860499.948
GemÜse - Berliner Kebap,18,"GemÜse - Berliner Kebap, 61 Rue Ramey - 75018 Paris 18",https://www.kebab-frites.com/kebab/gemse-berliner-kebap-paris-18.html,48.8906034,2.3453220,651995.724,6865820.358
Sefa Antalya,12,"Sefa Antalya, 74 boulevard diderot - 75012 Paris 12",https://www.kebab-frites.com/kebab/karanfil-paris-12.html,48.846664,2.382154,654658.144,6860912.851
L'Oasis,10,"L'Oasis, 14 rue du 8 mai 1945 - 75010 Paris 10",https://www.kebab-frites.com/kebab/loasis-paris-10.html,48.876533,2.356483,652801.335,6864249.086
Munich Kebab Paris,10,71 rue Fbg St Denis - 75010 Paris 10,https://www.kebab-frites.com/kebab/munich-kebab-paris-paris-10.html,48.872728,2.354203,652630.652,6863827.362
Délices Food,10,"Délices Food, 9 rue Vicq d'Azir - 75010 Paris 10",https://www.kebab-frites.com/kebab/delices-food-paris-10.html,48.876189,2.369602,653763.220,6864203.074
LÜks Kebab,13,"LÜks Kebab, 6 Rue du Père Guérin - 75013 Paris 13",https://www.kebab-frites.com/kebab/lks-kebab-paris-13.html,48.8304902,2.3544604,652611.137,6859130.753
LÜks Kebab,10,"LÜks Kebab, 24 Rue de la Grange aux Belles - 75010 Paris 10",https://www.kebab-frites.com/kebab/lks-kebab-paris-10.html,48.876521,2.369001,653719.436,6864240.342
Good Kebab,5,"Good Kebab, 12 Rue Mouffetard - 75005 Paris 05",https://www.kebab-frites.com/kebab/good-kebab-paris-05.html,48.844471,2.349193,652237.280,6860688.443
Le Rapide Montmartre,9,"Le Rapide Montmartre, 8 Rue du Faubourg Montmartre - 75009 Paris 09",https://www.kebab-frites.com/kebab/le-rapide-montmartre-paris-09.html,48.872149,2.343306,651830.838,6863769.573
Basis,19,"Basis, 79 Rue De Belleville - 75019 Paris 19",https://www.kebab-frites.com/kebab/basis-paris-19.html,48.8736604,2.3838820,654808.377,6863913.643
Berliner Das Original,14,"Berliner Das Original, 3 Avenue Du Général Leclerc - 75014 Paris 14",https://www.kebab-frites.com/kebab/berliner-das-original-paris-14.html,48.833302,2.331863,650954.953,6859457.192
Pacha Kebab,11,"Pacha Kebab, 94 Rue Du Faubourg Du Temple - 75011 Paris 11",https://www.kebab-frites.com/kebab/pacha-kebab-paris-11.html,48.871037,2.374277,654101.563,6863627.479
Pacha Kebab,8,"Pacha Kebab, 21 Rue Amsterdam - 75008 Paris 08",https://www.kebab-frites.com/kebab/pacha-kebab-paris-08.html,48.877637,2.326837,650628.052,6864389.972
Kebab City,19,"Kebab City, 2 Rue Doct Potain - 75019 Paris 19",https://www.kebab-frites.com/kebab/kebab-city-paris-19.html,48.875622,2.398031,655847.834,6864123.756
My French Kebab,19,"My French Kebab, 136 Rue Crimée - 75019 Paris 19",https://www.kebab-frites.com/kebab/my-french-kebab-paris-19.html,48.886747,2.381384,654636.555,6865370.227
Naan Kebab,18,"Naan Kebab, 71 Rue Poissonnière - 75018 Paris 18",https://www.kebab-frites.com/kebab/naan-kebab-paris-18.html,48.891394,2.351579,652455.230,6865904.483
Kebab Alésia,14,"Kebab Alésia, 37 Rue Alésia - 75014 Paris 14",https://www.kebab-frites.com/kebab/kebab-alesia-paris-14.html,48.827687,2.332711,651011.923,6858832.342
Ephès,14,"Ephès, 110 Rue Raymond Losserand - 75014 Paris 14",https://www.kebab-frites.com/kebab/ephes-paris-14.html,48.832398,2.31511,649724.346,6859367.213
Istanbul Ayasofya,12,"Istanbul Ayasofya, 9 bis Rue Michel Chasles - 75012 Paris 12",https://www.kebab-frites.com/kebab/istanbul-ayasofya-paris-12.html,48.847154,2.37371,654038.910,6860972.216
Restaurant Rayan,12,"Restaurant Rayan, 11 Rue Chaligny - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-rayan-paris-12.html,48.8458963,2.3833976,654748.740,6860826.776
Paristanbul,9,16 rue Saint-Lazare - 75009 Paris 09,https://www.kebab-frites.com/kebab/paristanbul-paris-09.html,48.876881,2.33786,651435.790,6864299.074
Chez Cleopatre,9,"Chez Cleopatre, 46 Rue Condorcet - 75009 Paris 09",https://www.kebab-frites.com/kebab/chez-cleopatre-paris-09.html,48.880259,2.343531,651854.839,6864671.213
Le Berlinois,18,"Le Berlinois, 64 Bis Rue Du Ruisseau - 75018 Paris 18",https://www.kebab-frites.com/kebab/le-berlinois-paris-18.html,48.894941,2.340926,651677.420,6866305.358
Dailyfood,16,"Dailyfood, 194 avenue de versailles - 75016 Paris 16",https://www.kebab-frites.com/kebab/dailyfood-paris-16.html,48.839216,2.260919,645753.560,6860161.162
Les Frères Des Batignolles,17,"Les Frères Des Batignolles, 43 Rue Des Batignolles - 75017 Paris 17",https://www.kebab-frites.com/kebab/les-freres-des-batignolles-paris-17.html,48.885465,2.31992,650128.246,6865264.741
Kebab Des Batignolles - L'original,17,"Kebab Des Batignolles - L'original, 43 Rue Des Batignolles - 75017 Paris 17",https://www.kebab-frites.com/kebab/restaurant-bodrum-paris-17.html,48.885465,2.31992,650128.246,6865264.741
Ozlem Snack,10,"Ozlem Snack, 57 rue Petites Ecuries - 75010 Paris 10",https://www.kebab-frites.com/kebab/ozlem-snack-paris-10.html,48.87392,2.34857,652218.573,6863963.298
Grill Istanbul,10,"Grill Istanbul, 219 Rue du Faubourg Saint-Martin - 75010 Paris 10",https://www.kebab-frites.com/kebab/grill-istanbul-paris-10.html,48.881058,2.364895,653422.346,6864747.242
Bosphore,13,"Bosphore, 111 Avenue d'Italie - 75013 Paris 13",https://www.kebab-frites.com/kebab/bosphore-paris-13.html,48.822366,2.358745,652918.325,6858224.873
Tour Food,7,"Tour Food, 24 Avenue de Tourville - 75007 Paris 07",https://www.kebab-frites.com/kebab/tour-food-paris-07.html,48.854259,2.306961,649147.503,6861803.144
Golden Food,18,"Golden Food, 15 Rue De La Chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/golden-food-paris-18.html,48.891323,2.359669,653048.343,6865891.748
Matisse,14,"Matisse, 60 Avenue Du Général Leclerc - 75014 Paris 14",https://www.kebab-frites.com/kebab/matisse-paris-14.html,48.829942,2.328413,650698.532,6859085.747
Restaurant Gap,5,"Restaurant Gap, 39 Rue Pascal - 75005 Paris 05",https://www.kebab-frites.com/kebab/restaurant-gap-paris-05.html,48.838174,2.349502,652254.189,6859988.094
Bodrum,10,"Bodrum, 190 Rue Faubourg Saint Martin - 75010 Paris 10",https://www.kebab-frites.com/kebab/bodrum-paris-10.html,48.878783,2.362556,653248.769,6864495.659
Ô-délice,17,"Ô-délice, 48 Boulevard Gouvion Saint Cyr - 75017 Paris 17",https://www.kebab-frites.com/kebab/o-delice-paris-17.html,48.88133,2.285409,647593.385,6864827.307
Ladess,17,"Ladess, 15 Avenue De Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/ladess-paris-17.html,48.884976,2.326576,650615.869,6865206.184
Baobab,1,"Baobab, 74 Rue St Denis - 75001 Paris 01",https://www.kebab-frites.com/kebab/baobab-paris-01-1.html,48.861778,2.349280,652259.523,6862612.771
Koch!,11,"Koch!, 54 Rue Basfroi - 75011 Paris 11",https://www.kebab-frites.com/kebab/koch-paris-11.html,48.856616,2.378088,654368.475,6862021.767
Sürpriz,11,"Sürpriz, 110 Rue Oberkampf - 75011 Paris 11",https://www.kebab-frites.com/kebab/surpriz-paris-11.html,48.8659664,2.3790391,654446.435,6863060.908
Restaurant Antalya,14,"Restaurant Antalya, 19 Rue Pernety - 75014 Paris 14",https://www.kebab-frites.com/kebab/restaurant-antalya-paris-14.html,48.832911,2.319694,650061.326,6859421.344
Saz,2,"Saz, 24 Rue Du Quatre Septembre - 75002 Paris 02",https://www.kebab-frites.com/kebab/saz-paris-02.html,48.869947,2.335153,651230.760,6863529.732
Le Wagon Du Nord,10,"Le Wagon Du Nord, 1 Rue Compiegne - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-wagon-du-nord-paris-10.html,48.879841,2.353366,652575.737,6864618.782
Restaurant Istanbul,10,"Restaurant Istanbul, 56 Boulevard De Magenta - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-10.html,48.873446,2.358858,652972.738,6863904.416
Restaurant Istanbul,13,"Restaurant Istanbul, 46 Avenue Des Gobelins - 75013 Paris 13",https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-13.html,48.83436,2.353231,652524.413,6859561.770
Kingfood,19,"Kingfood, 107 Rue Manin - 75019 Paris 19",https://www.kebab-frites.com/kebab/kingfood-paris-19.html,48.883338,2.388079,655124.556,6864987.339
Niekebab,2,"Niekebab, 1 Rue Vapillon - 75002 Paris 02",https://www.kebab-frites.com/kebab/niekebab-paris-02.html,48.868003,2.333804,651129.984,6863314.408
Les Délices Saint-marcel,5,"Les Délices Saint-marcel, 55 Boulevard Saint Marcel - 75005 Paris 05",https://www.kebab-frites.com/kebab/les-delices-saint-marcel-paris-05.html,48.838569,2.356785,652789.098,6860027.635
Délice Du Val,5,"Délice Du Val, 23 Rue Val De Grace - 75005 Paris 05",https://www.kebab-frites.com/kebab/delice-du-val-paris-05.html,48.841594,2.338114,651421.529,6860375.308
La Turquoise,15,"La Turquoise, 99 Rue Falguière - 75015 Paris 15",https://www.kebab-frites.com/kebab/la-turquoise-paris-15.html,48.83801,2.311328,649452.171,6859993.619
Barak,10,"Barak, 62 Rue Du Faubourg Poissonnière - 75010 Paris 10",https://www.kebab-frites.com/kebab/barak-paris-10.html,48.875511,2.348275,652198.396,6864140.384
Restaurant La Paix,11,"Restaurant La Paix, 52 Rue Godefroy Cavaignac - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-la-paix-paris-11.html,48.857046,2.380053,654513.025,6862068.445
O’royal Restaurant /kebab Pizza Tacos,19,"O’royal Restaurant /kebab Pizza Tacos, 7 Bis Rue Riquet - 75019 Paris 19",https://www.kebab-frites.com/kebab/oroyal-restaurant-kebab-pizza-tacos-paris-19.html,48.888193,2.376112,654251.235,6865534.056
Le Comptoir Du Kebab,11,"Le Comptoir Du Kebab, 267 Boulevard Voltaire - 75011 Paris 11",https://www.kebab-frites.com/kebab/le-comptoir-du-kebab-paris-11.html,48.849875,2.393844,655518.762,6861263.236
Berliner Kebab,11,"Berliner Kebab, 134 Boulevard Voltaire - 75011 Paris 11",https://www.kebab-frites.com/kebab/berliner-kebab-paris-11.html,48.857012,2.381119,654591.209,6862064.051
Barbès Food,18,"Barbès Food, 5 Rue De Clignancourt - 75018 Paris 18",https://www.kebab-frites.com/kebab/barbes-food-paris-18.html,48.884017,2.346949,652108.964,6865087.000
Marmara House,8,"Marmara House, 3 Rue De Constantinople - 75008 Paris 08",https://www.kebab-frites.com/kebab/marmara-house-paris-08.html,48.879576,2.321386,650230.120,6864608.998
Istanbul,15,"Istanbul, 78 Rue De Javel - 75015 Paris 15",https://www.kebab-frites.com/kebab/istanbul-paris-15-1.html,48.844474,2.284387,647481.295,6860729.928
Délicieux Istanbul,10,"Délicieux Istanbul, 97 Rue La Fayette - 75010 Paris 10",https://www.kebab-frites.com/kebab/delicieux-istanbul-paris-10.html,48.87752,2.349811,652312.893,6864362.843
Chich',13,"Chich', 8 Rue Du Père Guérin - 75013 Paris 13",https://www.kebab-frites.com/kebab/chich-paris-13.html,48.830426,2.354298,652599.157,6859123.712
Repère Gourmand,16,"Repère Gourmand, 31 Boulevard Murat - 75016 Paris 16",https://www.kebab-frites.com/kebab/repere-gourmand-paris-16.html,48.844964,2.257597,645515.751,6860802.562
L'Etoile de Tunis,18,"L'Etoile de Tunis, 42 boulevard Barbès - 75018 Paris 18",https://www.kebab-frites.com/kebab/letoile-de-tunis-paris-18.html,48.886918,2.349786,652319.665,6865407.858
Mac Beni,18,"Mac Beni, 16 place de la chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/mac-beni-paris-18.html,48.8850047,2.3599909,653066.251,6865188.996
Buffet d'Auteuil,16,"Buffet d'Auteuil, 75 rue d'auteuil - 75016 Paris 16",https://www.kebab-frites.com/kebab/buffet-dauteuil-paris-16.html,48.8478508,2.2608234,645755.532,6861121.321
Kool Too,20,"Kool Too, 135 Rue des Pyrénées - 75020 Paris 20",https://www.kebab-frites.com/kebab/kool-too-paris-20.html,48.857966,2.403351,656223.194,6862157.573
L'etoile Du Bonheur,13,"L'etoile Du Bonheur, 15 Rue Guy De La Brosse - 75013 Paris 13",https://www.kebab-frites.com/kebab/letoile-du-bonheur-paris-13.html,48.844843,2.35506,652668.187,6860726.272
Anatolie,13,"Anatolie, 79 boulevard Vincent Auriol - 75013 Paris 13",https://www.kebab-frites.com/kebab/anatolie-paris-13.html,48.834563,2.36761,653580.051,6859575.792
L'Escale De Plaisance,14,"L'Escale De Plaisance, 180 Rue d'Alésia - 75014 Paris 14",https://www.kebab-frites.com/kebab/lescale-de-plaisance-paris-14.html,48.83224700,2.31311100,649577.463,6859351.699
Les Saveurs de Versailles,16,"Les Saveurs de Versailles, 43 Avenue de versailles - 75016 Paris 16",https://www.kebab-frites.com/kebab/les-saveurs-de-versailles-paris-16.html,48.848825,2.275413,646827.153,6861219.718
Le soleil de Bodrum,19,"Le soleil de Bodrum, 77 avenue Jean Jaures - 75019 Paris 19",https://www.kebab-frites.com/kebab/le-soleil-de-bodrum-paris-19.html,48.885049,2.378246,654404.962,6865183.226
L'escale de Bercy,12,"L'escale de Bercy, 8 rue de Dijon - 75012 Paris 12",https://www.kebab-frites.com/kebab/lescale-de-bercy-paris-12.html,48.8354795,2.3859524,654927.221,6859667.071
Restaurant d'Oré,12,"Restaurant d'Oré, 8-12 Rue des Meuniers - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-dore-paris-12.html,48.833607,2.398641,655856.995,6859451.700
Full Moon,17,"Full Moon, 103 Boulevards des Maréchaux - 75017 Paris 17",https://www.kebab-frites.com/kebab/full-moon-paris-17.html,48.842508,2.43876,658808.930,6860419.726
Restaurant Pacha,5,"Restaurant Pacha, 4bis rue des Ecoles - 75005 Paris 05",https://www.kebab-frites.com/kebab/restaurant-pacha-paris-05.html,48.847859,2.351957,652443.217,6861063.487
Restaurant Bosphore,13,"Restaurant Bosphore, 168 Boulevard Vincent Auriol - 75013 Paris 13",https://www.kebab-frites.com/kebab/restaurant-bosphore-paris-13.html,48.831842,2.358085,652878.433,6859278.888
Extra Grec 1987,9,"Extra Grec 1987, 1 Place de Budapest - 75009 Paris 09",https://www.kebab-frites.com/kebab/extra-grec-1987-paris-09.html,48.87704,2.327181,650652.715,6864323.375
Grill agora,13,"Grill agora, 150 boulevard Masséna - 75013 Paris 13",https://www.kebab-frites.com/kebab/grill-agora-paris-13.html,48.819419,2.361449,653114.201,6857895.594
Restaurant Cinar,12,"Restaurant Cinar, 218 rue du Faubourg Saint Antoine - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-cinar-paris-12.html,48.8495640,2.3872367,655033.643,6861232.398
Urfa Durum,10,"Urfa Durum, 58 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/urfa-durum-paris-10.html,48.872402,2.354264,652634.830,6863791.076
Délice Dégustation,10,"Délice Dégustation, 8 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/delice-degustation-paris-10.html,48.870119,2.352977,652538.350,6863537.996
Les délices d'amour,19,"Les délices d'amour, 10 avenue Jean Jaurès - 75019 Paris 19",https://www.kebab-frites.com/kebab/les-delices-damour-paris-19.html,48.882887,2.371239,653889.215,6864946.893
Chez les deux amis,20,"Chez les deux amis, 110 rue de Ménilmontant - 75020 Paris 20",https://www.kebab-frites.com/kebab/chez-les-deux-amis-paris-20.html,48.869591,2.393573,655515.713,6863455.651
Café Restaurant La Paix,18,"Café Restaurant La Paix, 33 rue de la Chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/cafe-restaurant-la-paix-paris-18.html,48.892807,2.359499,653037.217,6866056.862
