,id_mutation,num_ordre,Distance_Complete,DPE_Complete,Date_dpe_Complete,DPE1,DPE2,DPE3,DPE4,DPE5,DPE6,DPE7,DPE1old,DPE2old,DPE3old,DPE4old,DPE5old,DPE6old,DPE7old
14234,2018-1407548,1,13.00905243225592,5,20181030,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14235,2018-1407553,1,57.545397792447986,3,20180723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14236,2018-1407554,1,8.677638940245654,5,20180627,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14237,2018-1407556,1,21.471997050782917,4,20181211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14238,2018-1407557,1,100.52352305288356,5,20180329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14239,2018-1407558,1,142.42994998352253,4,20180529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14240,2018-1407560,1,22.881533184413072,6,20180912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14241,2018-1407561,1,28.561326827264327,5,20180611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14242,2018-1407562,1,40.56612229915027,6,20180322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14243,2018-1407567,1,14.491565872941242,5,20180726,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14244,2018-1407567,2,14.491565872941242,5,20180726,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14245,2018-1407567,3,14.491565872941242,5,20180726,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14246,2018-1407571,1,46.16359891463778,5,20181022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14247,2018-1407576,1,12.292076894779887,4,20180605,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14248,2018-1407578,1,39.060140255931515,5,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14249,2018-1407579,1,10.708836439973156,4,20180312,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14250,2018-1407581,1,20.94583488710959,3,20170719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,2018-1407582,1,15.772633906652642,5,20160621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14252,2018-1407582,2,15.772633906652642,5,20160621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14253,2018-1407583,1,28.856583902707865,4,20160503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14254,2018-1407584,1,21.407983711150642,4,20170320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,2018-1407585,1,9.135401951742299,6,20170531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14256,2018-1407585,2,9.135401951742299,6,20170531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14257,2018-1407585,3,9.135401951742299,6,20170531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14258,2018-1407585,4,9.135401951742299,6,20170531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14259,2018-1407586,1,12.663106609224398,4,20170612,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14260,2018-1407587,1,32.727852820956635,5,20170315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14261,2018-1407588,1,11.242323487004635,4,20150728,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14262,2018-1407589,1,22.343500736497084,4,20150518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14263,2018-1407590,1,21.940091699034255,4,20170620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14264,2018-1407591,1,30.09649730419086,3,20161202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14265,2018-1407592,1,12.904141762952344,5,20170403,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14266,2018-1407592,2,12.904141762952344,5,20170403,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14267,2018-1407593,1,15.152815870761573,4,20140331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14268,2018-1407595,1,10.115814972911169,7,20130926,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14269,2018-1407596,1,9.49870598396703,5,20170227,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14270,2018-1407597,1,14.43790083453806,4,20150420,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14271,2018-1407598,1,20.759007550454225,3,20170512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14272,2018-1407600,1,25.67889068573762,3,20171017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14273,2018-1407600,2,25.67889068573762,3,20171017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14274,2018-1407601,1,38.98880790303752,4,20151028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14275,2018-1407602,1,7.904317873334914,3,20171121,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14276,2018-1407603,1,17.601751592888633,5,20150911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14277,2018-1407604,1,14.695612390968616,5,20171130,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14278,2018-1407605,1,10.660319057247753,7,20161206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14279,2018-1407607,1,7.456811793725726,4,20171018,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14280,2018-1407610,1,39.21142172305009,4,20150115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14281,2018-1407611,1,8.458750086086004,6,20170726,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14282,2018-1407612,1,4.672553000794827,4,20150518,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14283,2018-1407614,1,7.024230903129041,4,20170629,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14284,2018-1407615,1,34.13897572280895,5,20160408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14285,2018-1407617,1,10.873756710667704,5,20161020,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14286,2018-1407618,1,9.85952065928366,5,20170923,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14287,2018-1407619,1,37.92522994584123,4,20171205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14288,2018-1407620,1,25.684654569769943,4,20170823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14289,2018-1407621,1,19.352269487471837,6,20160324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14290,2018-1407623,1,16.874214280138624,4,20171030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14291,2018-1407624,1,15.621754583280337,6,20150218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14292,2018-1407625,1,19.616296669911566,5,20141128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14293,2018-1407625,2,19.616296669911566,5,20141128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14294,2018-1407626,1,43.78743426913244,5,20140919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14295,2018-1407627,1,13.608924920764847,1,20130726,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14296,2018-1407628,1,13.135797577407514,5,20171223,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14297,2018-1407629,1,24.34966218229461,5,20160623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14298,2018-1407631,1,17.18677723749207,5,20170928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14299,2018-1407632,1,6.2707916056565285,5,20170727,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14300,2018-1407633,1,17.46817863788557,6,20160101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14301,2018-1407633,2,17.46817863788557,6,20160101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14302,2018-1407635,1,52.531988228201506,5,20171130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14303,2018-1407636,1,19.729783404553586,5,20171113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14304,2018-1407637,1,6.755962533773382,7,20170523,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14305,2018-1407638,1,15.372891215026314,3,20160916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14306,2018-1407639,1,14.64604562359746,5,20150108,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14307,2018-1407640,1,9.135401951742299,6,20170531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14308,2018-1407642,1,19.906036106225347,7,20140729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,2018-1407643,1,14.35998543650717,2,20160602,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14310,2018-1407645,1,9.743118337807838,7,20171026,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14311,2018-1407647,1,10.533609408222858,5,20160209,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14312,2018-1407648,1,33.38722926878226,4,20161010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14313,2018-1407649,1,7.387178540035408,4,20160329,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14314,2018-1407650,1,23.31838661574694,5,20160920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14315,2018-1407651,1,6.872690445907652,7,20170828,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14316,2018-1407652,1,46.289569482311656,4,20171030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14317,2018-1407653,1,47.30302337456045,4,20170621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14318,2018-1407654,1,16.26660830451296,5,20161011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14319,2018-1407655,1,22.490165991916587,4,20161219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14320,2018-1407656,1,14.03059486607416,6,20150507,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14321,2018-1407656,2,14.03059486607416,6,20150507,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14322,2018-1407657,1,29.560259136570195,4,20170828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14323,2018-1407659,1,31.023903414365943,6,20170526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14324,2018-1407660,1,13.026691384059957,6,20171020,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14325,2018-1407661,1,10.211246063666325,4,20160808,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14326,2018-1407662,1,13.108008142601697,5,20160225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14327,2018-1407663,1,15.790848703590761,7,20170720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328,2018-1407664,1,12.988212075305864,3,20170929,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14329,2018-1407665,1,16.36164118435992,2,20170313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14330,2018-1407667,1,13.174869189869941,6,20141007,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14331,2018-1407668,1,7.856534132911716,5,20150310,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14332,2018-1407669,1,11.22538633789716,6,20171004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14333,2018-1407670,1,47.30302337456045,4,20170621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14334,2018-1407672,1,11.280259256438327,6,20170912,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14335,2018-1407673,1,14.089216755435524,5,20170308,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14336,2018-1407676,1,11.890921748054536,6,20141203,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14337,2018-1407677,1,5.671148940622304,5,20150527,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14338,2018-1407678,1,15.128779853956402,6,20171005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14339,2018-1407683,1,12.407340837959616,6,20170703,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14340,2018-1407684,1,18.835617274690534,6,20180109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14341,2018-1407685,1,30.783626647967203,3,20180110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14342,2018-1407687,1,47.30302337456045,4,20170621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343,2018-1407688,1,5.877186454953539,5,20160804,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14344,2018-1407689,1,9.73618386215477,4,20171011,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14345,2018-1407691,1,18.82583534360259,4,20151022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14346,2018-1407694,1,5.671148940622304,5,20150527,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14347,2018-1407695,1,8.062519156306319,2,20171123,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14348,2018-1407696,1,6.2494315946349985,4,20170525,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14349,2018-1407697,1,32.58204595044907,5,20180125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14350,2018-1407697,2,32.58204595044907,5,20180125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14351,2018-1407698,1,13.312111737661633,4,20170227,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14352,2018-1407700,1,40.56915551866709,5,20180125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14353,2018-1407703,1,6.7378462390442735,5,20171002,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14354,2018-1407705,1,14.582559954977084,4,20160719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14355,2018-1407707,1,20.835127483422024,1,20170821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14356,2018-1407708,1,6.998291547549729,6,20161110,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14357,2018-1407709,1,6.225638645798002,5,20170421,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14358,2018-1407710,1,15.413110699386783,1,20150928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14359,2018-1407711,1,12.057968411356825,5,20150521,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14360,2018-1407711,2,12.057968411356825,5,20150521,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14361,2018-1407712,1,20.054438003923874,5,20130531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14362,2018-1407713,1,52.84380267813391,4,20180125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14363,2018-1407714,1,10.955818137746318,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14364,2018-1407714,2,10.955818137746318,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14365,2018-1407714,3,10.955818137746318,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14366,2018-1407714,4,10.955818137746318,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14367,2018-1407714,5,10.955818137746318,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14368,2018-1407715,1,11.382700757991739,5,20170327,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14369,2018-1407716,1,23.16527397921455,5,20140321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14370,2018-1407717,1,8.633695769245353,4,20140131,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14371,2018-1407719,1,9.036408850804376,6,20140328,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14372,2018-1407720,1,52.531988228201506,5,20171130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14373,2018-1407725,1,17.623455480876466,5,20170119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14374,2018-1407725,2,17.623455480876466,5,20170119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14375,2018-1407728,1,8.792282018872879,5,20160311,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14376,2018-1407731,1,16.766883498471348,4,20160824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14377,2018-1407732,1,5.452319254830997,7,20131113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14378,2018-1407733,1,13.495732333201794,7,20170725,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14379,2018-1407734,1,12.82475360779593,4,20180109,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14380,2018-1407735,1,7.46156634982087,6,20150311,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14381,2018-1407736,1,8.220809066884863,7,20130720,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14382,2018-1407737,1,23.31838661574694,5,20160920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14383,2018-1407738,1,14.654793788568915,6,20160218,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14384,2018-1407739,1,15.163420407853492,5,20140410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14385,2018-1407740,1,10.666142539306792,5,20171019,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14386,2018-1407741,1,30.783626647967203,3,20180110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14387,2018-1407742,1,33.78262982589196,5,20160310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14388,2018-1407743,1,12.32761622205662,5,20170722,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14389,2018-1407744,1,33.38722926878226,4,20161010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14390,2018-1407745,1,33.460102744533906,4,20171128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14391,2018-1407746,1,40.655612802153335,6,20131012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14392,2018-1407748,1,15.00357047281191,5,20140723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14393,2018-1407749,1,33.78262982589196,5,20160310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14394,2018-1407751,1,9.100414733681577,7,20161003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14395,2018-1407754,1,17.087206565064264,5,20140106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14396,2018-1407755,1,21.984175490963157,6,20140516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14397,2018-1407757,1,26.014764773283286,4,20171206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14398,2018-1407758,1,13.680725745632856,5,20170926,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14399,2018-1407759,1,17.885115725421315,6,20171005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14400,2018-1407760,1,25.415349719444578,5,20170504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14401,2018-1407761,1,11.242323487004635,4,20150728,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14402,2018-1407762,1,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14403,2018-1407762,2,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14404,2018-1407762,3,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14405,2018-1407762,4,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14406,2018-1407762,5,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14407,2018-1407762,6,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14408,2018-1407762,7,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14409,2018-1407762,8,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14410,2018-1407762,9,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14411,2018-1407762,10,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14412,2018-1407762,11,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14413,2018-1407762,12,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14414,2018-1407762,13,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14415,2018-1407762,14,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14416,2018-1407762,15,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14417,2018-1407763,1,14.582559954977084,4,20160719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14418,2018-1407764,1,14.210115447764581,6,20170504,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14419,2018-1407765,1,24.5811216013173,4,20140626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14420,2018-1407766,1,14.582559954977084,4,20160719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14421,2018-1407767,1,10.34115117347362,5,20130705,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14422,2018-1407768,1,13.901812168634304,1,20140410,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14423,2018-1407770,1,2.825422007345333,6,20140225,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14424,2018-1407771,1,17.885115725421315,6,20171005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14425,2018-1407773,1,14.512739456529525,5,20160526,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14426,2018-1407774,1,30.09649730419086,3,20161202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,2018-1407775,1,16.549747001807237,5,20160107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14428,2018-1407776,1,14.554423144072999,4,20171028,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14429,2018-1407777,1,13.94734451287719,4,20170523,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14430,2018-1407778,1,2.1741662813557427,1,20151209,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14431,2018-1407779,1,11.725833034948701,7,20170529,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14432,2018-1407780,1,11.982142850680564,6,20161125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14433,2018-1407782,1,7.223263527751615,5,20170615,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14434,2018-1407782,2,7.223263527751615,5,20170615,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14435,2018-1407783,1,23.262377417554344,7,20130613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14436,2018-1407784,1,11.822911513277989,7,20151123,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14437,2018-1407785,1,9.95291140203134,5,20170913,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14438,2018-1407786,1,6.049094386902949,6,20180109,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14439,2018-1407787,1,9.497025755348686,6,20160601,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14440,2018-1407789,1,18.453436387473335,5,20160420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14441,2018-1407790,1,15.529694596735073,5,20140805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14442,2018-1407791,1,26.386106067749232,4,20171116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14443,2018-1407792,1,15.45315163987667,6,20170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444,2018-1407793,1,17.62977549594527,5,20160916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14445,2018-1407797,1,6.568791884954413,5,20151026,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14446,2018-1407799,1,11.361542198540834,6,20170808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14447,2018-1407800,1,8.481527762741731,6,20171002,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14448,2018-1407802,1,14.884679654456063,4,20160706,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14449,2018-1407803,1,40.3796107394728,5,20180206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14450,2018-1407804,1,12.564080620649966,1,20150521,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14451,2018-1407805,1,9.37863787724936,6,20171116,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14452,2018-1407807,1,4.926249028140182,4,20160712,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14453,2018-1407810,1,22.366589638508238,3,20141002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14454,2018-1407814,1,17.305137577715943,4,20171206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14455,2018-1407815,1,43.78743426913244,5,20140919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14456,2018-1407816,1,21.7640533583731,7,20161207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14457,2018-1407818,1,36.41506092215449,5,20170412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14458,2018-1407819,1,19.21503461057117,4,20170914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14459,2018-1407820,1,12.760719271539656,6,20131005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14460,2018-1407821,1,36.124003116879045,5,20170531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14461,2018-1407822,1,35.86598713711035,5,20180125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14462,2018-1407823,1,5.409376918862988,7,20150618,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14463,2018-1407824,1,5.8775514509696105,2,20170623,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14464,2018-1407825,1,6.241617573413274,4,20171103,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14465,2018-1407826,1,21.342919816372383,7,20161027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,2018-1407828,1,17.77348813280173,5,20170214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,2018-1407829,1,8.80734056467047,4,20150623,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14468,2018-1407830,1,21.56766368532461,5,20150701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,2018-1407831,1,10.024140887811107,7,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14470,2018-1407833,1,11.291885526510566,4,20160226,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14471,2018-1407834,1,20.94583488710959,3,20170719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14472,2018-1407835,1,20.94583488710959,3,20170719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,2018-1407836,1,18.23114455332089,4,20170327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14474,2018-1407838,1,8.455147935187108,6,20170317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14475,2018-1407841,1,18.81066059619338,4,20170930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14476,2018-1407843,1,20.301877141702157,4,20170717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14477,2018-1407844,1,11.73267082468843,5,20170723,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14478,2018-1407845,1,9.865254759684166,5,20160321,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14479,2018-1407846,1,8.413346767357552,5,20150319,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14480,2018-1407846,2,8.413346767357552,5,20150319,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14481,2018-1407850,1,11.16281003236961,6,20171120,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14482,2018-1407851,1,41.5037208658214,4,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14483,2018-1407852,1,10.216229493737583,5,20171103,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14484,2018-1407854,1,13.075004778575323,4,20170803,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14485,2018-1407854,2,13.075004778575323,4,20170803,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14486,2018-1407856,1,16.874214280138624,4,20180215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14487,2018-1407857,1,7.0619704553639515,4,20161128,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14488,2018-1407858,1,41.11279064920821,4,20150728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14489,2018-1407859,1,50.23458774471874,5,20180206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
